station_id,latitude (degrees north),longitude (degrees east),date_time,air_temperature (C°),sea_level_pressure (hPa),wind_speed (m/s),gust_speed (m/s),significant_wave_height (m),dominant_wave_period (s),sea_surface_temperature (C°)
2868187,47.34899902,-124.7080002,2013-05-17T06:50:00Z,11.39999962,1014.299988,6,8,1.5,11,11.60000038
2868187,47.34899902,-124.7080002,2013-05-17T07:50:00Z,11.39999962,1014.5,5,6,1.600000024,11,11.60000038
2868187,47.34899902,-124.7080002,2013-05-17T08:50:00Z,11.30000019,1014.099976,5,6,1.700000048,10,11.5
2868187,47.34899902,-124.7080002,2013-05-17T09:50:00Z,11.5,1013.900024,5,6,1.600000024,10,11.5
2868187,47.34899902,-124.7080002,2013-05-17T10:50:00Z,11.30000019,1013.900024,6,7,1.799999952,10,11.5
2868187,47.34899902,-124.7080002,2013-05-17T11:50:00Z,11.39999962,1013.900024,5,5,1.600000024,10,11.39999962
2868187,47.34899902,-124.7080002,2013-05-17T12:50:00Z,11.39999962,1013.799988,6,7,1.399999976,10,11.39999962
2868187,47.34899902,-124.7080002,2013-05-17T13:50:00Z,11.39999962,1013.799988,6,7,1.399999976,10,11.39999962
2868187,47.34899902,-124.7080002,2013-05-17T14:50:00Z,11.30000019,1014.099976,6,7,1.399999976,10,11.39999962
2868187,47.34899902,-124.7080002,2013-05-17T15:50:00Z,11.30000019,1014.200012,7,8,1.299999952,9,11.39999962
2868187,47.34899902,-124.7080002,2013-05-17T16:50:00Z,11.39999962,1014.400024,6,7,1.399999976,10,11.5
2868187,47.34899902,-124.7080002,2013-05-17T17:50:00Z,11.60000038,1014.799988,7,8,1.299999952,11,11.5
2868187,47.34899902,-124.7080002,2013-05-17T18:50:00Z,11.60000038,1015.200012,6,7,1.5,11,11.5
2868187,47.34899902,-124.7080002,2013-05-17T19:50:00Z,11.80000019,1015.599976,5,6,1.399999976,9,11.60000038
2868187,47.34899902,-124.7080002,2013-05-17T20:50:00Z,11.89999962,1015.900024,5,6,1.299999952,10,11.69999981
2868187,47.34899902,-124.7080002,2013-05-17T21:50:00Z,11.89999962,1016.299988,5,6,1.399999976,11,11.80000019
2868187,47.34899902,-124.7080002,2013-05-17T22:50:00Z,11.69999981,1016.299988,6,7,1.299999952,10,11.80000019
2868187,47.34899902,-124.7080002,2013-05-17T23:50:00Z,11.5,1016.5,5,7,1.399999976,10,11.80000019
2868187,47.34899902,-124.7080002,2013-05-18T00:50:00Z,11.69999981,1016.700012,3,4,1.399999976,9,11.80000019
2868187,47.34899902,-124.7080002,2013-05-18T01:50:00Z,11.69999981,1016.700012,4,5,1.399999976,9,11.80000019
2868187,47.34899902,-124.7080002,2013-05-18T02:50:00Z,11.69999981,1016.700012,4,4,1.200000048,9,11.80000019
2868187,47.34899902,-124.7080002,2013-05-18T03:50:00Z,11.69999981,1017.299988,3,4,1.299999952,9,11.89999962
2868187,47.34899902,-124.7080002,2013-05-18T04:50:00Z,11.69999981,1017.5,3,4,1.299999952,9,12.10000038
2868187,47.34899902,-124.7080002,2013-05-18T05:50:00Z,11.80000019,1017.400024,5,6,1.100000024,9,11.89999962
2868187,47.34899902,-124.7080002,2013-05-18T06:50:00Z,11.5,1017.5,4,4,1.299999952,9,11.80000019
2868187,47.34899902,-124.7080002,2013-05-18T07:50:00Z,10.69999981,1017.799988,4,4,1.100000024,9,11.69999981
2868187,47.34899902,-124.7080002,2013-05-18T08:50:00Z,10.69999981,1017.799988,3,6,1.100000024,8,11.69999981
2868187,47.34899902,-124.7080002,2013-05-18T09:50:00Z,10.80000019,1017.799988,3,4,1.100000024,9,11.69999981
2868187,47.34899902,-124.7080002,2013-05-18T10:50:00Z,11.39999962,1017.700012,5,7,,,11.80000019
